,0
2201,2.0030145018425247
2202,5.197371932455165
2203,5.0333620491166515
2204,4.16721150583986
2205,6.921453988079081
2206,4.34405123684515
2207,5.229558644213158
2208,7.912774144045042
2209,4.184317536296284
2210,5.6598169067340285
2211,6.773554750075453
2212,3.114571758367184
2213,5.998614162283763
2214,2.663810346470223
2215,4.241748888932885
2216,6.139633855849299
2217,6.506299442431307
2218,3.2064500304699726
2219,5.100767722683234
2220,3.982855303806806
2221,3.4406949076151987
2222,6.538451793007461
2223,5.886319136907708
2224,6.316951852407761
2225,7.772465970734316
2226,4.9731817118458945
2227,4.911988889205953
2228,2.6263172816964917
2229,6.217059145526084
2230,8.104902421448838
2231,4.224581223946936
2232,5.974819483568676
2233,4.92909757228711
2234,6.170497479906084
2235,4.536136334398346
2236,5.309141191964951
2237,6.7361269114251545
2238,3.7629369796884697
2239,6.637188622728101
2240,6.492327676490981
2241,1.9509332709301854
2242,5.345942197491755
2243,2.2654288732256145
2244,6.656532586697353
2245,7.68151131082798
2246,3.4667167738231464
2247,2.9906664911561873
2248,4.699664921304909
2249,6.008174538229821
2250,7.658053371266018
2251,5.686074307501162
2252,7.370073854236173
2253,6.646575427146239
2254,6.497652585332547
2255,5.804031779394354
2256,5.280410551774481
2257,6.935703930098983
2258,3.2314627756347396
2259,2.8440419566286526
2260,7.294497944599722
2261,4.448104002789865
2262,7.825087458659141
2263,5.804764060401775
2264,2.231375414478844
2265,4.377260643408455
2266,6.666629263764321
2267,6.654038021561982
2268,10.528579399272042
2269,7.936381093301719
2270,7.096972648441392
2271,6.261373447732682
2272,4.325601643973225
2273,8.091330452074736
2274,6.184374084241966
2275,3.3835189888309185
2276,7.603693683724679
2277,6.740794405699001
2278,4.368025338678525
2279,5.474459501655479
2280,3.2541232760396976
2281,4.2836306951283305
2282,6.4534244735991395
2283,5.336916926973051
2284,1.5525487384348895
2285,7.069144184166691
2286,5.432188783929778
2287,5.723165942538781
2288,6.500296315915543
2289,5.801516276894885
2290,5.617532860938946
2291,5.634362857629673
2292,7.684045020272198
2293,5.28984379793505
2294,4.003368231913624
2295,4.870436265999892
2296,7.332633804598949
2297,4.7045278106368125
2298,6.280812312473277
2299,6.221701403222268
2300,7.145356027305981
2301,7.277154557680605
2302,5.027131303984521
2303,3.3909527898362297
2304,7.172591333988226
2305,10.120412157067207
2306,7.519182070560953
2307,5.284536559740627
2308,3.5613810245792545
2309,7.3851407043567505
2310,7.221914054256436
2311,2.839498967738579
2312,7.502688011968431
2313,5.795245667466872
2314,4.931698125282315
2315,6.975373771668684
2316,6.820200195674901
2317,7.437448945234312
2318,3.9088257026861624
2319,2.2582715562151288
2320,5.077325533887503
2321,3.73506615215604
2322,4.60572018971883
2323,3.84267564920764
2324,3.4022205020050866
2325,6.368322480324388
2326,6.774166954938365
2327,3.1820023997862954
2328,7.508815960614156
2329,6.17202300569412
2330,6.947750011527365
2331,2.0601116474765586
2332,4.941411176103627
2333,6.274183483775557
2334,2.069756511134627
2335,7.647818471525357
2336,5.843687877914542
2337,5.063015831320445
2338,4.666866050283122
2339,6.5170696690087135
2340,5.456392212742787
2341,6.501227796337124
2342,6.664743320563402
2343,7.123285649292424
2344,5.4889054893442335
2345,3.78657079499988
2346,5.8053364114500114
2347,6.441424261885525
2348,2.225172274558215
2349,6.736457829456915
2350,2.8580198823324974
2351,5.87137825308263
2352,3.9690134688537597
2353,7.654214978727499
2354,3.5173110055741375
2355,3.8852170687249976
2356,2.7498890654472037
2357,6.952731636034416
2358,3.427452885474533
2359,3.856484301046249
2360,6.774256425233199
2361,2.2682326142494107
2362,6.304879110270203
2363,3.2535169562430033
2364,6.033377360806714
2365,4.7452592230254345
2366,6.808687263366902
2367,2.731274174059727
2368,8.044261745963695
2369,5.552422822678008
2370,4.714417535736452
2371,3.8680774053593217
2372,7.287879107340961
2373,1.7938503100090104
2374,7.607646553967066
2375,5.300831891073289
2376,5.3335705503660025
2377,4.496445596823
2378,5.948957888028968
2379,6.474065916049579
2380,5.443397224394739
2381,3.195985481715636
2382,6.683172250333677
2383,7.323322849031034
2384,5.670353593946849
2385,2.2147555169465907
2386,2.1351761965515905
2387,5.874757364236756
2388,7.026848558506348
2389,5.919595460803606
2390,7.0587443988471845
2391,3.3406954668386812
2392,4.572172155361075
2393,5.081036757981941
2394,6.1049692928025285
2395,4.8583126408287365
2396,7.767363283060233
2397,7.467747632391884
2398,5.3308237994968035
2399,6.562554077678155
2400,5.9958858419900825
2401,5.56374672351154
2402,6.18539060127199
2403,6.248374943770285
2404,6.300933231875813
2405,5.134013774923984
2406,7.553969554970741
2407,7.157129808269502
2408,2.1058484000101423
2409,5.668135529404562
2410,7.5204574056973055
2411,6.891919204621082
2412,3.852297185445824
2413,2.650389208048935
2414,4.664989143026356
2415,4.352428669012007
2416,4.9236953212753125
2417,1.755951615533422
2418,4.747135912667431
2419,4.90899144229035
2420,4.305900281298564
2421,6.4372831702001765
2422,6.958815748361321
2423,7.184058659888742
2424,7.925334705700037
2425,7.546970496703484
2426,2.6520360138672228
2427,6.92916177012439
2428,5.0378861951568075
2429,6.752831347006177
2430,6.489743950583004
2431,3.218648344759811
2432,7.064868106836293
2433,7.917970613810011
2434,6.337486952356946
2435,7.665615833317801
2436,4.597825345510919
2437,6.257213904549033
2438,6.483640336538666
2439,4.970998306045273
2440,3.3778208213657486
2441,7.6954035249135035
2442,3.237799633148079
2443,3.9571394086968463
2444,5.914517534158106
2445,5.332201858256661
2446,6.731360841446659
2447,7.6043426238319975
2448,4.416128977773264
2449,5.237932704900915
2450,1.2896826914211874
2451,1.6111386873622666
2452,7.695666266009552
2453,5.255489261484435
2454,4.7350744619992575
2455,6.324966244624086
2456,6.5506553327653005
2457,5.634919663920559
2458,7.2450180858621
2459,6.520681388829713
2460,4.534477807212259
2461,7.525451148965695
2462,6.295117243249071
2463,2.5106191011278196
2464,4.317047315945456
2465,5.125890070313187
2466,7.464620757692408
2467,6.346035763055768
2468,7.657359441487079
2469,6.2015941080881145
2470,3.861703374291211
2471,7.207349164752609
2472,6.5247246270777834
2473,6.491798990309066
2474,8.32387987370603
2475,7.025497638343692
2476,6.500674064521094
2477,4.891813122571291
2478,6.384400579191963
2479,5.680448531578223
2480,7.081863208609143
2481,6.722669718380104
2482,4.574992659779879
2483,5.4832570287999545
2484,6.363867985608921
2485,4.524495927870596
2486,3.942361131026398
2487,4.483223188369252
2488,2.7233539051801277
2489,6.012206635844855
2490,4.679487944289187
2491,7.96735811549509
2492,5.486283611961826
2493,7.107845187490467
2494,4.467393354088748
2495,4.100411193442228
2496,5.606289441218562
2497,5.9998682296412955
2498,4.053499841388562
2499,4.178439918166482
2500,6.87023096806236
2501,5.132806674283926
2502,4.041928465982008
2503,7.708274840387495
2504,6.242088039964249
2505,6.634631645690224
2506,2.302688850500876
2507,5.8558450815494005
2508,6.787705082467011
2509,4.35825769364643
2510,2.7026175090382116
2511,4.639921521453777
2512,6.51147665517752
2513,3.224186934791683
2514,7.609430464160605
2515,3.254820391118561
2516,7.838584464948743
2517,5.215063345485382
2518,7.127861362905403
2519,5.984425586196327
2520,6.2647360945270245
2521,7.427038581483794
2522,5.705604017973518
2523,6.588798011671406
2524,4.37876955676092
2525,1.9988414274287596
2526,1.6578878525670842
2527,7.607500853470038
2528,4.086095407498187
2529,5.627300048808723
2530,11.692715823173765
2531,4.604018685418807
2532,7.56071612275521
2533,6.684416787307938
2534,6.560487684626445
2535,7.195890905477123
2536,7.54154566080999
2537,5.006142166313641
2538,6.692998558561011
2539,6.852634230902865
2540,5.1315005198578625
2541,5.009876552205094
2542,4.045560247976318
2543,4.6039803731455065
2544,5.306164860859076
2545,7.202597236633178
2546,7.382625919391669
2547,5.333002951639004
2548,6.046127746150395
2549,7.174638033769975
2550,3.128299521664223
2551,6.262919096564563
2552,2.76837717816393
2553,2.9971466308125168
2554,4.533688103653953
2555,5.4306575008746005
2556,5.679576633455493
2557,5.227902005580247
2558,7.028113963844332
2559,5.438092737604299
2560,2.6704964441736667
2561,6.493770423348117
2562,6.5661249896460046
2563,7.047562928217859
2564,4.441160458588038
2565,7.107550474927008
2566,5.452061728424793
2567,6.269113304368418
2568,5.852389963504075
2569,4.828790672233866
2570,3.4447909848297984
2571,5.718959318729175
2572,7.314090314360325
2573,4.072685949693997
2574,7.697829221191347
2575,7.272420439689862
2576,3.2565395126194274
2577,12.581697388383287
2578,7.853653572044115
2579,7.907526509797433
2580,4.085400083750056
2581,6.249697599404228
2582,6.527097714018425
2583,6.211166433124916
2584,5.134163128762831
2585,6.775642196696424
2586,7.080816299735095
2587,6.802166070026724
2588,6.767879531556913
2589,7.694908404701903
2590,6.449108231609258
2591,1.5128566320302936
2592,7.338330628110223
2593,4.98465391073175
2594,3.248487076715528
2595,9.830478780828553
2596,2.5225151361134475
2597,5.209972903533325
2598,6.15322775662416
2599,5.86845790632641
2600,1.7661347490857136
2601,5.963205715602538
2602,7.190529314840362
2603,7.130007112308514
2604,7.727581067304444
2605,4.488491761252576
2606,5.4128625467967515
2607,1.7568052342303897
2608,4.413390220296151
2609,7.670989796062953
2610,6.955185441119596
2611,4.335497697588119
2612,3.9660643498225783
2613,17.171983680306163
2614,1.7259600275142728
2615,2.8624320393693305
2616,7.262793289148508
2617,6.930279133504035
2618,4.068986093267584
2619,7.826662772655494
2620,7.084158714812303
2621,7.411135484919488
2622,7.202752315113065
2623,8.090002845378873
2624,4.423735535172598
2625,5.885900733018802
2626,3.0384242894459663
2627,4.100559305540109
2628,7.258937317807596
2629,1.9480964375927692
2630,7.694420375122974
2631,7.874865729881875
2632,2.010459726225317
2633,2.1785267687612846
2634,7.686469124550024
2635,3.9557661444292505
2636,7.2766868969752645
2637,4.299749131738237
2638,3.5821767071145247
2639,6.336562988759615
2640,6.698657080459172
2641,4.339624715419674
2642,5.393181329041084
2643,2.186701888286998
2644,7.119693257372214
2645,5.107146669262698
2646,3.5661201103847944
2647,7.158904321473139
2648,5.2683379085889674
2649,1.709214276663789
2650,7.3836583609850726
2651,7.287089387752039
2652,4.57728896810048
2653,7.963397018509392
2654,4.139203729218233
2655,6.922073542077099
2656,4.8737741485043635
2657,5.469732900819288
2658,7.832008096550599
2659,3.8206967416226885
2660,6.502366527852582
2661,6.5669610098284235
2662,7.288718609599066
2663,5.048893125526351
2664,4.777756018178474
2665,4.754730818881672
2666,6.502879824186421
2667,7.718513105929011
2668,3.9613844493285066
2669,3.6844314718657323
2670,6.024950591516912
2671,4.2847299827239524
2672,7.03874590391511
2673,6.0770217456753475
2674,5.871936178478015
2675,3.324445562312715
2676,4.504398881134965
2677,6.274297535321298
2678,2.844681009161299
2679,1.9705865979932669
2680,4.720342306774517
2681,4.262904755784308
2682,1.6897391558379153
2683,5.4221319771257495
2684,6.414350375411093
2685,6.477489147351437
2686,4.305988653396022
2687,4.490184550198408
2688,6.191736821930846
2689,7.716834165521317
2690,4.334064160699295
2691,5.936147194280056
2692,5.604183917951545
2693,6.026765073731143
2694,6.5881821431731815
2695,6.749809440969291
2696,4.080395157478072
2697,7.28458131152232
2698,7.840638834602421
2699,6.259418671713991
2700,1.9471545316287693
2701,5.352465865763159
2702,6.959440825494978
2703,6.351310697394066
2704,5.9418198071738
2705,7.89787920511957
2706,5.54497341355021
2707,3.655251979494311
2708,3.273407102424442
2709,5.72424792747532
2710,6.410346476176005
2711,6.087139523371808
2712,6.496521204655988
2713,7.114675369852543
2714,6.028059442562195
2715,2.9812150632446395
2716,7.36971452889647
2717,6.343303665862406
2718,6.295110633823262
2719,4.833963937606829
2720,3.0097552074816436
2721,5.94788492947821
2722,7.712932901906381
2723,5.821797743085345
2724,4.231383654909637
2725,4.12691363373415
2726,5.217477779167408
2727,4.661693247471834
2728,7.3710643651448
2729,6.236977869036966
2730,4.763042479293977
2731,6.685703095111911
2732,5.2514816555055335
2733,7.638672344858491
2734,6.177039498723243
2735,5.396180957516319
2736,6.2212063156432444
2737,3.3882287985620163
2738,2.2692711871118307
2739,6.5096098067116
2740,6.170037913462445
2741,1.7378726925727124
2742,3.972491944701406
2743,9.384822482951533
2744,4.414774401213971
2745,2.2526060406646433
2746,6.0982078587844795
2747,4.122232164997884
2748,7.716021594003363
2749,4.82307784367941
2750,4.231894651465634
2751,7.017515201941564
2752,3.2634097205075605
2753,5.404590006036771
2754,3.475910459557576
2755,5.391840382398931
2756,5.5545322580558985
2757,6.198752418397039
2758,6.41020866971932
2759,5.611372142301228
2760,7.199634663980111
2761,5.244089361896229
2762,4.681928986626984
2763,5.614041730113011
2764,5.74230394423067
2765,4.060244316642929
2766,2.482845198755652
2767,3.5425390736550812
2768,7.675259802450988
2769,6.152363032344838
2770,4.602626584809419
2771,2.616464092678331
2772,2.8903977646801806
2773,6.446426406239747
2774,6.761585376839561
2775,4.4623710397095575
2776,2.8088138441868944
2777,6.967606019861094
2778,7.888812711034324
2779,4.1206174746521285
2780,7.684609900742208
2781,3.3107873128620864
2782,5.588392162241405
2783,4.400751540303135
2784,6.8738804714883255
2785,7.71094411671514
2786,4.234775514177003
2787,6.9399776067389425
2788,3.479930130802531
2789,5.34892555581463
2790,3.68824435248
2791,4.140318651987487
2792,6.650198575178151
2793,7.6392748565317365
2794,7.249562611741103
2795,5.366151188888605
2796,1.9318164476400401
2797,4.262939512018546
2798,6.827761206329624
2799,5.315643000349487
2800,6.565117745790015
2801,4.9691133237338985
2802,5.8063843656463545
2803,7.101021895884514
2804,6.597110318436546
2805,4.984170604820602
2806,6.695417243595264
2807,4.7023926897045065
2808,7.534897220715862
2809,2.683981499917241
2810,6.689406459038606
2811,6.967275632202951
2812,6.723656511570081
2813,3.7004093228251174
2814,5.687792475290404
2815,6.928479140510827
2816,3.9221898581577834
2817,7.031927386965886
2818,4.194103411590344
2819,7.638924972733556
2820,5.500748080251966
2821,1.9860939077538347
2822,4.351900383685146
2823,3.400972015019023
2824,7.693212328455733
2825,7.577379004400693
2826,4.7337724993053385
2827,4.1014488098820445
2828,12.848338211705986
2829,3.597899028939768
2830,5.65163369132411
2831,6.805992651097675
2832,7.6841065592649365
2833,5.753276386201116
2834,5.368959557972885
2835,4.499246351263177
2836,6.055457831366814
2837,7.460192974061246
2838,6.24929683635222
2839,6.462648451590658
2840,6.584172873748241
2841,3.650656746710503
2842,6.212379793784268
2843,7.454944426672164
2844,7.431987245189587
2845,3.2711052735869917
2846,7.406924574120964
2847,3.8410717908017853
2848,5.456107129745289
2849,7.700182282677552
2850,6.003231116479485
2851,3.527733616729028
2852,3.351156233547022
2853,4.292698232727895
2854,2.423593612480065
2855,5.225545377056312
2856,4.9493592288923995
2857,4.573153530633898
2858,4.5167594331444345
2859,4.574585401172918
2860,5.417445349410411
2861,4.200949739153733
2862,6.3218948801062895
2863,6.594158563088219
2864,4.256039463412614
2865,6.084093117367772
2866,6.046526957091339
2867,7.0929867250011345
2868,6.2121489197536475
2869,4.859952506256349
2870,4.633882439831171
2871,7.737757270701298
2872,4.309953509233257
2873,6.629364116559474
2874,6.8426672353159965
2875,7.7952381129677555
2876,7.350410418808877
2877,2.9669171300413866
2878,6.172552224641514
2879,7.748067019911117
2880,7.287712327630712
2881,5.676808142020459
2882,3.0244212722742994
2883,5.982456472173922
2884,6.547086603980937
2885,7.751542655997424
2886,6.819279397798439
2887,6.827069272961258
2888,6.8506548545164705
2889,5.585481721537521
2890,7.128285568723438
2891,5.9276243845374195
2892,6.0617579780285045
2893,11.60954069560608
2894,6.814637665321508
2895,6.6415943846821754
2896,6.360960089346668
2897,6.272115658821841
2898,6.646533978252669
2899,7.685563148849943
2900,5.1483277776192855
2901,5.998806155581528
2902,3.7764140883846653
2903,4.986652930060124
2904,7.738339291719139
2905,7.71280126858422
2906,4.603570464741659
2907,3.998776682412651
2908,4.095817659947801
2909,6.785605199117601
2910,4.970408851435603
2911,5.259042533938861
2912,7.328122692511445
2913,7.662337519189647
2914,7.645142123710656
2915,22.615466628684658
2916,5.597765713556628
2917,5.234558563515131
2918,7.266169507091952
2919,17.19622245516653
2920,7.367429390026391
2921,7.814454695048875
2922,6.096844707065601
2923,3.891258103177215
2924,2.015833151962674
2925,6.530153879003389
2926,7.740251498093837
2927,3.15118363689598
2928,4.170185499883524
2929,7.610167885779652
2930,4.5512000487536
2931,6.01427812903362
2932,6.702318833980342
2933,3.8937849172260544
2934,5.9515078699109365
2935,2.6889653537555236
2936,7.280732520920321
2937,7.250985403257879
2938,7.240250652322965
2939,4.604953543055623
2940,2.6027633973229287
2941,5.836690789943373
2942,5.80635368391311
2943,5.631399873760206
2944,4.703923611490328
2945,7.277517851887044
2946,4.7274377235800396
2947,5.0145197815924965
2948,2.8207483470274157
2949,6.274865724436253
2950,5.071477977069147
2951,6.482620013341372
2952,6.951103565357503
2953,7.15026695048855
2954,7.588688313317688
2955,8.058977676345362
2956,2.520056772950258
2957,6.18069127983655
2958,4.480883668510902
2959,7.5971984248017534
2960,5.1859431756219205
2961,5.3071175118451155
2962,6.363540278550255
2963,2.988438091160249
2964,7.005302202852908
2965,5.675389234122646
2966,5.379167981186033
2967,3.8803920355362775
2968,7.460047572036508
2969,2.6172292487883424
2970,5.354500085420465
2971,2.669282768407873
2972,3.9872132243871516
2973,5.572782373927327
2974,6.811568057584815
2975,7.516155822743949
2976,4.116648932843788
2977,7.01635677152326
2978,5.682609423915831
2979,7.409087705071441
2980,6.29629302205274
2981,6.2621113691963455
2982,5.177088380448561
2983,3.015299795150936
2984,7.629984486798664
2985,6.018210982427404
2986,6.499382783209355
2987,6.592759100424747
2988,3.493834512687396
2989,3.4618972029996193
2990,6.888253616052153
2991,4.384092539824359
2992,7.634641051539914
2993,4.977495230621453
2994,6.013478246652024
2995,6.9034843935157015
2996,7.383357445127388
2997,7.833335068798864
2998,7.01885690100721
2999,5.749365475554755
3000,3.738302783762092
3001,5.050476286202915
3002,4.794185629928371
3003,7.069127819656453
3004,5.4039594877151735
3005,3.799740261893339
3006,2.143337613350451
3007,6.994593850809445
3008,6.5588898952243895
3009,3.8231337246374677
3010,2.3571313688341395
3011,7.573723913002146
3012,5.705043633754472
3013,4.496915951956123
3014,4.968398679067837
3015,5.799121577121867
3016,7.353807249498845
3017,4.512880017892657
3018,5.6929927446444895
3019,6.976787353005112
3020,3.31201207056693
3021,9.707376344116973
3022,3.9080547161034147
3023,3.404623751097773
3024,6.70797605362904
3025,7.054011063122757
3026,3.2427092706096516
3027,6.9849603145603565
3028,7.719291673502628
3029,1.9965875752096238
3030,5.550903962339624
3031,7.700254881560367
3032,4.962027240695685
3033,3.282631339373271
3034,7.0888672821815035
3035,6.5388456709942435
3036,4.623615700893762
3037,4.66763187494091
3038,7.424477483095622
3039,4.742566255186946
3040,7.235399923537657
3041,5.932455383403697
3042,2.8640551352782815
3043,7.25763194961502
3044,8.515075194173916
3045,7.537679997915452
3046,8.142732629445085
3047,5.2875422594799275
3048,3.62079884848586
3049,7.213481184798912
3050,3.29725610643505
3051,7.073867961402883
3052,6.797735536689192
3053,5.086292573941501
3054,7.06320122530175
3055,6.530706277965076
3056,8.597623281728756
3057,7.305573850397103
3058,5.137797387953389
3059,5.794455576716188
3060,4.165050038412837
3061,5.440155857286278
3062,2.894109394553978
3063,5.941735530431785
3064,6.860719846475056
3065,6.211528125391969
3066,6.520385235925023
3067,4.354771582265615
3068,4.533850955559807
3069,3.587772632295241
3070,6.712591792298858
3071,5.050605446083065
3072,5.5047479608093415
3073,6.06716824956469
3074,6.210072746416039
3075,6.598870602688731
3076,6.573993718593842
3077,5.632903192460058
3078,5.2926356268177575
3079,2.613266278739389
3080,6.416817592172948
3081,6.742224033792789
3082,4.899480823923635
3083,3.8059626522572017
3084,5.830733916369784
3085,5.9848274297221336
3086,5.970053063282165
3087,5.274465572384814
3088,3.194857034256108
3089,5.631256229237305
3090,5.9720162585219185
3091,3.845767765430783
3092,2.53575172046835
3093,4.649005859210657
3094,6.8324762191455015
3095,7.395037044051187
3096,6.771309269516141
3097,5.7428956727292935
3098,6.445955256630049
3099,5.779597054818963
3100,5.934557297900854
3101,6.196653610650327
3102,6.298767635740363
3103,6.017431369945002
3104,6.839142117262813
3105,6.302280208290129
3106,8.270106835459384
3107,9.3460638412954
3108,5.72214481572925
3109,7.365969967779543
3110,4.546761504191075
3111,1.982006675735228
3112,6.303786982285146
3113,2.598885506576682
3114,3.8458345904371223
3115,6.8500349642940295
3116,6.926490369235623
3117,6.907403792524917
3118,6.450556923624717
3119,7.220248929069662
3120,5.6339111955755055
3121,3.263584027451171
3122,2.234090462180449
3123,2.702698609021874
3124,1.1888872290489019
3125,4.626207314104564
3126,7.369444428359097
3127,1.727881153071436
3128,6.433847534741179
3129,5.941504857959139
3130,6.592287467340572
3131,5.688733476949145
3132,5.784548892257437
3133,3.7365339185687083
3134,6.510761894952282
3135,4.380544524216921
3136,3.672223841778232
3137,5.82466431280041
3138,2.6122473583479215
3139,6.875628756179016
3140,6.91676930441964
3141,3.3192851633164304
3142,2.207946957618857
3143,7.123045347521523
3144,5.437227172572507
3145,5.606764775933303
3146,4.814993098600931
3147,4.093216055264413
3148,3.488110125382603
3149,4.10784729918993
3150,4.343930566873608
3151,7.522443888642805
3152,5.9952033106388765
3153,7.117191415837226
3154,8.075389152077927
3155,2.7590675094956065
3156,4.752960495860543
3157,6.9144834037499
3158,6.243075590330559
3159,5.4612137092126325
3160,7.116372959113623
3161,7.5729237058806556
3162,4.26284735237386
3163,4.7983235863933125
3164,7.540592482505463
3165,2.898363575002522
3166,4.269078714466523
3167,6.515057493929955
3168,5.12879190036912
3169,7.093615378204458
3170,5.940638955730842
3171,4.981371714977413
3172,2.687007664485674
3173,4.2518974971396695
3174,3.7366211275825583
3175,4.578173992334285
3176,7.303992033634705
3177,6.246681514700751
3178,7.605111454018534
3179,3.2872243302089053
3180,3.867759329524882
3181,4.282600889616002
3182,4.869398990101393
3183,7.629648746284738
3184,7.56298508394169
3185,7.033003320681725
3186,3.784936079071203
3187,4.5570823914221945
3188,6.430098729940579
3189,6.6957006089518964
3190,5.892648193153343
3191,5.985603273906168
3192,8.649363462617881
3193,5.23128901253951
3194,6.9743341336267894
3195,5.904211534042705
3196,2.5104915704949953
3197,3.7912627314864866
3198,7.3187592059975595
3199,7.254154643051708
3200,2.5888591306904196
3201,8.23935283214834
3202,6.700886547039592
3203,5.971801265236263
3204,6.435125031627833
3205,5.958238916426658
3206,2.7272475718999956
3207,7.512899086564251
3208,4.196375395342077
3209,7.8687533048523655
3210,6.242300364752549
3211,5.43035514750886
3212,5.131134233669653
3213,7.0363940583979865
3214,5.172039205142442
3215,9.065010502004412
3216,5.516037906624046
3217,7.412909238245396
3218,2.536821205366499
3219,2.5858497566728205
3220,5.931680146090108
3221,4.8574445331670795
3222,6.7845099495550105
3223,5.072085212310645
3224,4.710135941168724
3225,2.1005258819175556
3226,4.227376376743353
3227,3.383866568478253
3228,3.8672674597044647
3229,2.11126743630148
3230,6.5219404394060945
3231,5.947834919580151
3232,3.0574209673067645
3233,4.932862205398614
3234,4.942276006420564
3235,3.5960065102582304
3236,3.6472604079314603
3237,1.6881682657058117
3238,5.78931661301783
3239,6.106723930131402
3240,5.351472539478828
3241,4.92678542322143
3242,6.383209406986031
3243,6.7579132676744
3244,4.97744155273199
3245,6.775871179434462
3246,5.666904652196249
3247,5.345003746202826
3248,6.094507200580728
3249,6.259360943451971
3250,6.263216241013499
3251,7.825955734023763
3252,7.838230333434208
3253,6.737364969723747
3254,4.055734675675843
3255,5.424291025055714
3256,6.510539469037893
3257,6.5764754961032175
3258,3.2520356174146503
3259,4.541174034211905
3260,5.447292131837163
3261,5.055678288571042
3262,2.3278369401386487
3263,5.102030332658906
3264,7.494212968360149
3265,6.66903830980956
3266,6.227491282651973
3267,5.992405300169717
3268,6.516155118747912
3269,4.70032235206548
3270,7.763617456864196
3271,7.9818311031849145
3272,6.760296729685667
3273,6.594813411094592
3274,6.695153513293288
3275,6.152852648832555
3276,7.948005431653792
3277,5.30054184234603
3278,2.640773350084001
3279,6.632625535553141
3280,6.044149263274809
3281,7.787170564784873
3282,4.255147058860548
3283,6.881342675052858
3284,5.385078554182904
3285,3.5522343439336583
3286,6.965995543163381
3287,4.718538841327225
3288,5.517476861111833
3289,5.710294186372441
3290,5.475741698140681
3291,6.648959200597132
3292,4.9473787762515045
3293,4.490747499471209
3294,7.66908385896744
3295,4.687124829374679
3296,7.080271080704333
3297,5.6457336862281675
3298,6.903287217930803
3299,2.7762324994522407
3300,5.189740145655937
3301,3.1384497743663724
3302,6.132935469573313
3303,7.678323224367841
3304,2.1837691354240207
3305,3.8724926405810973
3306,5.347071607207213
3307,7.764681135748806
3308,5.76014940467242
3309,4.544365163405194
3310,7.190030038883802
3311,7.906416742313142
3312,4.673674671858102
3313,2.3889546238430643
3314,7.658267824859813
3315,7.105685140135215
3316,5.470381224787074
3317,4.532462716110525
3318,7.180545047195911
3319,4.404955938344646
3320,3.1417697054236258
3321,2.2265479272423754
3322,3.571863049662065
3323,5.690427768146276
3324,4.680677334992498
3325,4.602891125200121
3326,4.131327970455056
3327,5.242800516105412
3328,4.263794165284117
3329,6.014280338002701
3330,7.742790183284528
3331,7.546012617588085
3332,5.252299232295433
3333,5.100004275379247
3334,4.4120887317704405
3335,5.385709204010169
3336,5.720803576345732
3337,7.871384768021558
3338,6.450828702540947
3339,7.37202900494451
3340,3.7345094153753973
3341,6.824772840909696
3342,6.661754441494536
3343,6.5245144024055035
3344,7.612394401403
3345,6.780680353512716
3346,5.820765800068791
3347,6.431234956109361
3348,6.377770497788792
3349,5.0107758752774805
3350,1.3576167236399055
3351,5.855607040146211
3352,6.762098638453
3353,5.608380069538339
3354,6.612946125305449
3355,10.346823921801235
3356,7.981706395101069
3357,7.861586807195393
3358,6.096847443540609
3359,6.92635599791823
3360,7.199003477247815
3361,3.5852396469574934
3362,5.771844324546509
3363,6.6730459132686
3364,6.037104253636359
3365,7.013485829663301
3366,4.109152334327934
3367,2.5332714930595825
3368,4.4426491177515945
3369,7.692891100625049
3370,3.8835106216572934
3371,6.7597296983478365
3372,4.479784879369407
3373,6.5597364480893505
3374,3.8754767820456033
3375,6.7822454734970705
3376,4.147375503574389
3377,1.5243171645084646
3378,7.932840453707973
3379,7.7086303802716
3380,4.683574762509091
3381,6.225019616709406
3382,6.666704346653081
3383,3.2804275154218008
3384,4.521331861975826
3385,3.859817411547004
3386,7.8978570564123665
3387,7.795039303385977
3388,4.839123245731997
3389,6.264639662793201
3390,7.913643008489519
3391,4.959525081744571
3392,2.664743581294694
3393,7.094730966680121
3394,6.85961861867911
3395,6.8796510095064916
3396,1.8187475857449118
3397,6.2845111948671235
3398,7.534830284072219
3399,6.78281542318244
3400,11.254327216985857
3401,3.8801290594901796
3402,7.778205273766113
3403,5.9788418829707215
3404,4.156681808951781
3405,3.5960509910588625
3406,4.993828694915848
3407,2.628859618831522
3408,7.500105192343156
3409,3.7882868216336094
3410,4.561303141080709
3411,5.04781725076548
3412,5.187773930038974
3413,8.184845483844592
3414,7.205265924475855
3415,2.037425156260073
3416,4.486407682355394
3417,7.396344229609214
3418,6.124413813449112
3419,7.159961816375535
3420,6.56074671038954
3421,7.710443906542171
3422,2.7712210500711816
3423,7.744582128114539
3424,4.036044031261276
3425,5.960227755014913
3426,7.007949147209918
3427,1.493525255213358
3428,6.861293981392753
3429,3.9383540124363385
3430,5.748536834233727
3431,6.511925768902788
3432,7.655416758848753
3433,5.82335833149021
3434,7.5595897832587955
3435,7.004421875218335
3436,5.498222547325604
3437,6.097796161677886
3438,5.7463087510260245
3439,5.316693093143779
3440,5.978115514894789
3441,6.942849679117929
3442,6.2425432332868125
3443,3.945951969901272
3444,6.7344263535038005
3445,6.54308148834148
3446,5.236804812841973
3447,5.821022635734565
